Source,Target,Type,Weight,Timeset
0x64f9bfc22e2bb82baaa895317de7b69db423d45f,0x342c6bfa287ce37b8b53eee0e5b6e6bcbea98c76,Directed,7201.309501485,2021-05-03T17:45:24
0xe373029afe4f9270842d17df9d12e0d4c123c9d5,0xbe00df56945d606b1d62cd92950b39da11d81b28,Directed,6513.911776343,2021-05-03T17:45:24
0xac431575c4d47ee348ce6d271c7ff1cb64442bb3,0x5d18c78f374286d1fa6b1880545bfad714c29273,Directed,6219.312751282,2021-05-03T17:47:25
0x59265c2f1e8cfc6ce4d918da3df3f160d75568ea,0x83a418804de133fbec94b60acfeb1228a6bab9f8,Directed,9819.967502025,2021-05-03T17:47:25
0x4f63c2553edf1c19632dda7641ff7aea06f996b7,0xda6ad74619e62503c4cbefbe02ae05c8f4314591,Directed,6055.646626249,2021-05-03T17:49:55
0xe373029afe4f9270842d17df9d12e0d4c123c9d5,0x30dd12344ce6bb4596c37f68b507028fabfe2e0f,Directed,6513.911776343,2021-05-03T17:50:11
0x186023307a30172638bba26eaa707eceb72cde80,0xb32e083709588a1b3fa9c115c48051e61cbeba0a,Directed,9819.967502025,2021-05-03T17:50:25
0x4f63c2553edf1c19632dda7641ff7aea06f996b7,0xbe00df56945d606b1d62cd92950b39da11d81b28,Directed,11456.628752362,2021-05-03T17:51:44
0x967ee5faa6344323c2898a657a56118b50a45163,0x30dd12344ce6bb4596c37f68b507028fabfe2e0f,Directed,6546.64500135,2021-05-03T17:52:20
0x62bdc64a14405e797f86796ea3c2476209ee0bf9,0xce1f27b591ca205066ac9257e3cab7b604a457b4,Directed,6219.312751282,2021-05-03T17:53:15
0x67edd0b8f66ce4edeee9ed84a74fbc70ceacfe18,0xabf107de3e01c7c257e64e0a18d60a733aad395d,Directed,7201.309501485,2021-05-03T17:53:37
0x4f63c2553edf1c19632dda7641ff7aea06f996b7,0x1046efd17a4343d9b6227aca575000d4f3c36d29,Directed,7364.975626519,2021-05-03T17:55:13
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x19c3645187c6d493ac45caa86aef845a6dd05285,Directed,39279.870008099,2021-05-03T17:56:51
0xe5c4c41194901047523108bb47eb109781a1a86a,0xd03100340e5a74421b0ca7ea8c5ad65fc675c8fe,Directed,5728.314376181,2021-05-03T17:57:59
0x1d337f7e2974282a4e1567a1af90699f799368d2,0xbe00df56945d606b1d62cd92950b39da11d81b28,Directed,5891.980501215,2021-05-03T17:58:56
0xc008fce4b57d66d8e0770306b28b04ac45565cf0,0xa98ed85e8408e5331d4330a1b9c661bd94fb848e,Directed,36406.773895749,2021-05-03T18:00:59
0xf62600fbf6b6db5e09798e12cef201ca711db785,0xabf107de3e01c7c257e64e0a18d60a733aad395d,Directed,8237.860020593,2021-05-03T18:01:07
0xc008fce4b57d66d8e0770306b28b04ac45565cf0,0x13f6f1134d1e6db48756253f1796916962f67eb6,Directed,8903.111070869,2021-05-03T18:02:09
0xbace1e5f9cb38f56fa8b096e3fe940d9c34d189d,0x625e05bf928493a9f990065e945b381ffa304261,Directed,6617.085808988,2021-05-03T18:03:51
0xdc49b03f8c565494b3f5608b7b0edb322e0de476,0x342c6bfa287ce37b8b53eee0e5b6e6bcbea98c76,Directed,99291.20153386,2021-05-03T18:03:51
0xc008fce4b57d66d8e0770306b28b04ac45565cf0,0xa6f4fa9840aa6825446c820af6d5eccf9f78ba05,Directed,11583.973512284,2021-05-03T18:04:32
0xfef3427ccb8f70dae9930ae9f99650e36c9159e7,0xabf107de3e01c7c257e64e0a18d60a733aad395d,Directed,16548.533588977,2021-05-03T18:04:32
0x62bdc64a14405e797f86796ea3c2476209ee0bf9,0x80d4495dd9c0c8fa110f5173ae352a7a56801961,Directed,5626.501420252,2021-05-03T18:06:33
0x64f9bfc22e2bb82baaa895317de7b69db423d45f,0x7c5db18fe5954a14715507c8a01faba69aa770d3,Directed,6950.38410737,2021-05-03T18:06:33
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0xe376b4cc6daff66731a15c64967cbbf31747735a,Directed,6122.957427921,2021-05-03T18:07:48
0xddfdcb21c935e8432a559cf689c83695b27a4177,0x93f7cb21d6904492b33e0df24008c8b13ce64380,Directed,5626.501420252,2021-05-03T18:07:48
