Source,Target,Type,Weight,Timeset
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0xfa221d06f51ff3c31e563ab8b0be16302aef5551,Directed,385.316675905,2021-05-01T08:28:48
0xee0d226287f838da6ab7eb10f72bdc14b735c168,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,342.503711915,2021-05-01T08:29:34
0x3e17258a44f938db9803c18c3c762653f5a23e54,0x72d633dcd7b0a48d9633eef2aa6aaa300b39b8a3,Directed,171.251855958,2021-05-01T08:30:40
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x86e8986c8a48648a4788abebe439f92e5e959f57,Directed,285.419759929,2021-05-01T08:30:54
0xfe5573c66273313034f7ff6050c54b5402553716,0x433c8a73bec1273561e4e2201649de12f20b7d58,Directed,256.877783936,2021-05-01T08:32:11
0x5d8e2c078d8851dd295eada3622ab90e605652b1,0xfa221d06f51ff3c31e563ab8b0be16302aef5551,Directed,199.793831951,2021-05-01T08:32:44
0x1439b4d5a72343b68f12398c649df99d76b2af53,0x433c8a73bec1273561e4e2201649de12f20b7d58,Directed,396.733466302,2021-05-01T08:32:49
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0x433c8a73bec1273561e4e2201649de12f20b7d58,Directed,399.587663901,2021-05-01T08:32:59
0x5eb3c1f4f478bcbeba5aa02d293fd7a1a9b0ec07,0x433c8a73bec1273561e4e2201649de12f20b7d58,Directed,1341.472871668,2021-05-01T08:33:11
0xfe5573c66273313034f7ff6050c54b5402553716,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,214.064819947,2021-05-01T08:33:53
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,199.793831951,2021-05-01T08:33:53
0xa122355892040d2cf7bb3723fc97335377aedb1f,0xc4b0d0a7717905d342926958453e0654806850bb,Directed,371.045687908,2021-05-01T08:33:56
