TOKEN_ID,rarity,last_sale_price,counts
1104.0,107.1073580139243,5.97,2.0
1105.0,111.77871916029747,4.249,10.0
1107.0,202.2083902477336,4.25,1.0
1108.0,225.39813724115575,6.25,4.0
1111.0,476.00101099433624,17.0,1.0
1112.0,139.55027558092365,5.35,5.0
1113.0,96.84499374129351,3.94,2.0
1119.0,140.89296564082719,6.98,9.0
1121.0,173.73013665720342,1.11,1.0
1123.0,141.01078531120177,1.39,1.0
1124.0,128.211886817245,2.15,2.0
1125.0,166.6515037013217,5.0,4.0
1130.0,155.08577495981797,3.3,1.0
1131.0,149.78187840463877,3.19,3.0
1133.0,304.69348675395923,4.25,3.0
1134.0,202.0208508631483,2.8,1.0
1135.0,177.29070552780024,1.4999,1.0
1136.0,131.73591897200527,4.0,3.0
1137.0,228.1112153064197,4.98,1.0
1138.0,281.7157477544988,5.0,1.0
1140.0,102.56457633036635,2.8,3.0
1141.0,140.83676361772558,6.6969,5.0
1142.0,140.06245340316923,8.5,1.0
1144.0,155.41341414523174,5.75,5.0
1145.0,180.80295159805155,3.0,7.0
1147.0,231.43166097456026,2.3,1.0
1148.0,99.01657768367633,1.85,1.0
1150.0,161.24660466852123,5.0,2.0
1152.0,65.23011561538156,2.5,6.0
1153.0,312.7859311653455,4.0,2.0
1154.0,240.50199352605307,3.29,4.0
1155.0,216.62793928111532,5.99,7.0
1156.0,183.72145014146284,1.28,2.0
1157.0,105.35828395110984,1.5,1.0
1158.0,161.09436207619348,2.33,10.0
1159.0,264.81475060518295,6.9,2.0
1160.0,238.88533020546126,1.0,1.0
1161.0,199.90372861456808,8.8,1.0
1163.0,115.87370850757256,2.598,3.0
1165.0,186.75472827654954,3.256,1.0
1167.0,115.58150466602495,2.39,2.0
1169.0,126.8928637217303,2.7,2.0
1170.0,119.98734736176694,3.9,7.0
1172.0,160.83587755058934,0.67,1.0
1173.0,154.70137611649147,7.89,6.0
1174.0,145.51698689250006,2.25,3.0
1176.0,309.0283628274683,4.75,1.0
1177.0,195.62574083524353,2.0,1.0
1178.0,175.25160762512405,6.0,2.0
1179.0,198.59157417775702,5.0,3.0
1180.0,190.43299998736285,4.5,2.0
1181.0,170.68089452984765,5.0,2.0
1182.0,166.96556150122936,5.02,3.0
1183.0,189.96459025320513,6.0,3.0
1184.0,279.43101225859834,1.6,6.0
1185.0,178.93543543308954,4.27,1.0
1187.0,162.41045045519257,3.98,3.0
1188.0,153.60514028232708,2.52,3.0
1189.0,130.20336754850575,2.6,3.0
1190.0,138.8024333944201,4.29,3.0
1191.0,330.3626071073999,12.0,2.0
1194.0,201.03139421944624,4.5,5.0
1197.0,110.00779048683992,1.85,7.0
1198.0,105.37883635272951,2.5753,4.0
1199.0,224.9161051220112,2.75,6.0
1200.0,178.02868814063987,2.7,4.0
1201.0,316.92920719808467,12.0,3.0
1202.0,96.11994000940061,2.0,1.0
1203.0,184.88254472282796,1.0,1.0
1204.0,129.23771431047376,3.4,5.0
1205.0,149.08483617570403,1.25,4.0
1207.0,97.48809681625109,4.2,5.0
1208.0,305.2094386414696,7.5,5.0
1215.0,163.49671607864218,1.83,3.0
1217.0,137.99627618784612,5.5,7.0
1218.0,181.1598818638903,6.3,3.0
1221.0,60.67695094632941,1.23,2.0
1222.0,56.51655806499897,1.69,2.0
1224.0,91.54193443845041,3.75,4.0
1228.0,133.37272099813404,4.45,3.0
1231.0,167.96497007543027,1.2,4.0
1235.0,111.59929835299866,3.1,2.0
1236.0,114.73276026065678,1.2,2.0
1237.0,98.20575924491487,1.5,3.0
1239.0,227.05159051782312,7.0,1.0
1241.0,269.6606066341157,4.99,2.0
1242.0,66.83016689655621,2.0,1.0
1243.0,167.847526160367,3.9876,3.0
1248.0,73.50393164587886,4.9,7.0
1250.0,117.36850396903371,5.2,5.0
1251.0,174.7495075676427,4.0,10.0
1252.0,165.27995086412196,3.99,3.0
1254.0,64.37871262925148,2.65,3.0
1257.0,192.5052647144249,3.8,3.0
1260.0,192.958058729276,1.0,1.0
1261.0,336.4854840015204,8.0,1.0
1265.0,382.1155275322534,19.84,1.0
1266.0,200.26389061440892,1.25,1.0
1267.0,118.61667682457204,3.1888,10.0
1268.0,214.81072227263726,6.3,2.0
1269.0,218.5659524696719,5.55,2.0
1270.0,167.40068165063335,5.5,3.0
1271.0,147.22877332050095,5.555,3.0
1272.0,148.9770205712478,2.0,6.0
1273.0,127.8966913366598,3.99,1.0
1274.0,116.71929156559514,4.25,7.0
1275.0,92.07575636119108,7.1,5.0
1277.0,83.44920270808468,3.85,3.0
1280.0,332.4943987782428,8.5,3.0
1281.0,193.6626061859958,2.9,5.0
1283.0,276.6350952338876,8.8,2.0
1284.0,155.4096362174968,0.7,3.0
1285.0,293.51528952814397,8.8,2.0
1286.0,109.04971338332275,3.0,3.0
1287.0,236.5024535841569,3.5,2.0
1288.0,260.58708362106034,2.4876906398600536,1.0
1289.0,113.5373994589458,2.59,6.0
1290.0,45.44585778235035,1.599,2.0
1294.0,109.0429284854078,2.8,4.0
1295.0,160.6097927867408,2.29,2.0
1297.0,196.29875219408467,2.8,9.0
1300.0,64.95442037143289,5.69,1.0
2002.0,170.68852565834263,1.9,2.0
2003.0,177.1377076574363,6.0,4.0
2005.0,152.34520369986967,3.0,6.0
2007.0,113.02550825199742,2.62,1.0
2008.0,162.25165442310603,10.0,5.0
2009.0,130.17059913920517,2.0,1.0
2012.0,81.4783435516268,1.95,9.0
2015.0,174.36400722604338,2.9,3.0
2016.0,151.42808382782886,4.5,3.0
2017.0,208.6372030108377,1.79,4.0
2020.0,186.6577703690583,7.99,5.0
2021.0,174.84193554753026,3.3992,6.0
2022.0,322.5698618831012,9.0,6.0
2023.0,319.2764565723091,11.0,1.0
2024.0,149.12060558481411,2.169,2.0
2025.0,224.73722141137208,10.69,2.0
2030.0,61.960015556039686,3.3,5.0
2031.0,216.38272355754174,6.95,5.0
2032.0,139.16936573674275,10.0,6.0
2033.0,209.00842809812022,9.69,3.0
2036.0,381.5741311300395,28.8,1.0
2037.0,54.20977843640756,3.0,7.0
2038.0,145.79292701838966,7.2,3.0
2039.0,197.6719017759031,7.69,5.0
2040.0,296.61428049925235,5.0,5.0
2041.0,285.8457012577684,5.5,1.0
2042.0,202.4216723007156,7.5,3.0
2043.0,275.7393612522905,2.9,5.0
2044.0,206.46710878269454,11.045,11.0
2045.0,249.71485939775067,4.0516875,1.0
2048.0,180.07330900891634,8.99,2.0
2049.0,115.42822392451725,2.848,2.0
2050.0,55.233835173227945,10.32,7.0
2052.0,210.05572670088426,10.9999,5.0
2054.0,249.4823006568615,3.0,1.0
2059.0,196.72469640767252,2.99,1.0
2063.0,201.95849391764813,17.9,3.0
2064.0,114.06867919039601,1.5,1.0
2065.0,116.09264681422638,6.2,6.0
2066.0,102.56700330063813,9.4,14.0
2068.0,111.28087719675621,1.8,2.0
2069.0,237.52138003682285,2.75,4.0
2071.0,73.75708554687493,7.48,2.0
2073.0,211.43905575724284,7.5,1.0
2074.0,205.62664838653407,2.0499,2.0
2077.0,230.36254056433387,6.5,1.0
2078.0,240.23785936317614,5.0,3.0
2079.0,200.9414756678251,2.3,3.0
2082.0,153.0702353156973,4.0,3.0
2084.0,303.77118677891264,9.833333,2.0
2086.0,177.16697045690523,6.49,3.0
2088.0,128.16929591482798,6.0,5.0
2089.0,135.28996555973998,3.3,1.0
2091.0,386.9862869065829,15.0,2.0
2092.0,155.88775146541155,6.69,5.0
2094.0,159.46728067518538,4.5,2.0
2095.0,115.76765230742535,2.8,2.0
2096.0,141.1843570204713,3.95,4.0
2097.0,49.30665772760716,11.25,2.0
2100.0,155.4312575878581,2.99,15.0
2201.0,234.8810751320363,5.0,2.0
2204.0,255.6517770579565,3.0,1.0
2206.0,47.04811720995056,1.5,4.0
2207.0,87.19539875667925,2.0,3.0
2211.0,33.83109899869552,1.81,2.0
2212.0,163.06470889570653,4.6,4.0
2215.0,131.69181066312572,5.9,14.0
2216.0,159.21133707300936,4.0,1.0
2217.0,188.48737320852402,2.1,1.0
2218.0,106.84607387849586,5.8,2.0
2219.0,256.53084294943983,18.0,3.0
2222.0,157.03839030529335,1.8,2.0
2223.0,149.5042482248592,3.479,7.0
2224.0,272.4328388978922,4.0,2.0
2226.0,161.65787384639782,5.0,12.0
2227.0,176.65063028823357,6.0,4.0
2228.0,179.4171260867322,6.298,5.0
2229.0,198.5928488716635,15.0,3.0
2230.0,248.47123252525503,3.79,5.0
2231.0,426.6559557090776,12.69,3.0
2232.0,98.8534426347378,6.0,2.0
2233.0,253.0046222083505,4.5,4.0
2234.0,146.01523416205754,2.099,3.0
2235.0,169.86927538131232,1.55,2.0
2236.0,185.57018210521548,3.0,3.0
2237.0,125.37487087370862,2.65,3.0
2238.0,132.82657193253132,4.0,4.0
2240.0,271.3438372355175,7.0,5.0
2241.0,204.40725689698203,5.95,3.0
2242.0,121.2587363576029,10.0,4.0
2243.0,128.90836272381966,0.609,2.0
2244.0,192.7906682749703,1.0,1.0
2246.0,97.64390889714754,0.94,2.0
2247.0,84.38817267156612,3.19,3.0
2248.0,175.72532009749983,2.7,6.0
2249.0,233.05852032815042,4.9,4.0
2250.0,194.84206353336458,3.99,2.0
2251.0,196.80424052712172,2.8,2.0
2254.0,149.45076171233762,2.2,3.0
2256.0,194.2019925482774,3.8,3.0
2257.0,115.50794081157102,1.08,1.0
2258.0,159.3421678763381,1.49,2.0
2259.0,243.76871451476526,5.98,3.0
2260.0,57.34684543197645,2.83,3.0
2261.0,107.37433896019229,7.54,5.0
2262.0,148.24715203887328,2.48,2.0
