Source,Target,Type,Weight,Timeset
0x8ab83d869f2bc250b781d26f6584fd5c562fdd9d,0xd595710aedaba1d2e18bfdbab46ab796664c6d89,Directed,1199.642598747,2021-06-18T23:35:23
0x063a48f3b73957b6d0640352525eae313d4426c3,0x64bbdee28c44a070cd85d4a6f8f7917456ca10c1,Directed,1221.858202427,2021-06-18T23:36:19
0x34805e6a3796fb04e82183667a78c2f7bff29170,0x3e64014d2d3f0c3a3b0404110cea9060b4565e61,Directed,1110.780184025,2021-06-18T23:36:19
0x34805e6a3796fb04e82183667a78c2f7bff29170,0xc64e452c0c0ece08f7b3e96a05a6b7f552a48b4e,Directed,1110.780184025,2021-06-18T23:38:09
0x8ab83d869f2bc250b781d26f6584fd5c562fdd9d,0x3a788637e263f4c41e5be4bc056c9328d5b64e6b,Directed,1108.558623657,2021-06-18T23:38:45
0xb097dd9fc459b28965097d8e98790b611e7d1ae4,0x3a788637e263f4c41e5be4bc056c9328d5b64e6b,Directed,1088.564580344,2021-06-18T23:41:30
0x6c7c59e2f211b6d8948da9af6883f708fda27222,0x64bbdee28c44a070cd85d4a6f8f7917456ca10c1,Directed,1088.564580344,2021-06-18T23:42:08
0x20987183ca364ddb879795a4ef961c4267357263,0x64bbdee28c44a070cd85d4a6f8f7917456ca10c1,Directed,1066.348976664,2021-06-18T23:43:02
0x34805e6a3796fb04e82183667a78c2f7bff29170,0xcc0bd8e425de49819c67987619bd55f9d9eef5ae,Directed,1110.780184025,2021-06-18T23:43:33
0x34805e6a3796fb04e82183667a78c2f7bff29170,0xcc0bd8e425de49819c67987619bd55f9d9eef5ae,Directed,1110.780184025,2021-06-18T23:44:04
0x20987183ca364ddb879795a4ef961c4267357263,0xcc0bd8e425de49819c67987619bd55f9d9eef5ae,Directed,1066.348976664,2021-06-18T23:44:29
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0xc64e452c0c0ece08f7b3e96a05a6b7f552a48b4e,Directed,1044.133372983,2021-06-18T23:44:29
0x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,0x320562f05baeeed8aa76a0110008bf0c8c156a8f,Directed,1328.493100094,2021-06-18T23:45:02
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0xd30b579be7da30c903c96c7de3729f8977e614e4,Directed,1066.126820627,2021-06-18T23:46:45
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0xcc0bd8e425de49819c67987619bd55f9d9eef5ae,Directed,1044.133372983,2021-06-18T23:46:45
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0xc64e452c0c0ece08f7b3e96a05a6b7f552a48b4e,Directed,1059.462139523,2021-06-18T23:47:25
0x55416db82266580188eb2e5e67fd817fa8123246,0xfc7b2cbf780ca8bff61002a0018c3aa919426c0f,Directed,1088.564580344,2021-06-18T23:48:18
0x55416db82266580188eb2e5e67fd817fa8123246,0x80f039085f78fff512a1ede6d25ec64927392888,Directed,1088.564580344,2021-06-18T23:48:35
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0x2465bd53a0e4f726dc6bf059e07979715c44dc0b,Directed,1081.677743204,2021-06-18T23:49:00
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0x5c217cc668b5a972f7df0ee87229dab1024028d3,Directed,1132.995787705,2021-06-18T23:50:02
0x49fbb9f90e78dd1c0569816e1eeeaf2c28414ed7,0x3f849f47f5b372d80407e442f360ad7b17f5fac4,Directed,1221.858202427,2021-06-18T23:50:40
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0xcc0bd8e425de49819c67987619bd55f9d9eef5ae,Directed,1110.780184025,2021-06-18T23:50:40
0x34805e6a3796fb04e82183667a78c2f7bff29170,0x62707f17000355c1115dcb52309686acb4bfa52d,Directed,1110.780184025,2021-06-18T23:51:18
0x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,0x3f17244f636f12e4324717ba47848be81d6bcb35,Directed,1328.493100094,2021-06-18T23:53:52
0x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,0x3e124dd3c7fb8c40964d7b2b1f6ef2adec803791,Directed,1330.714660462,2021-06-18T23:54:06
0x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,0x3f17244f636f12e4324717ba47848be81d6bcb35,Directed,1330.714660462,2021-06-18T23:55:13
0x1317ecfffe454f7f5b8f8d1b1e0951d6c55e9615,0x787551ae0ab07de8eb91d1535dbd37f379b0111d,Directed,1332.93622083,2021-06-18T23:56:32
0x34805e6a3796fb04e82183667a78c2f7bff29170,0x9cf7a1bf516a5bb95458a43ab030242b2aed5ae2,Directed,1421.798635552,2021-06-18T23:58:14
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0xc8cfac3f1e083d0ffa978ee82b7a5c4bec7b51a7,Directed,1458.97464214,2021-06-19T00:01:30
0x80a40db7895dce583344b87453ece862e4affa1b,0x03320aeba398eef9c8461a41716fefaf96061d7a,Directed,1571.203460766,2021-06-19T00:02:02
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0x80f039085f78fff512a1ede6d25ec64927392888,Directed,1526.311933316,2021-06-19T00:02:39
0x6cd2d84298f731fa443061255a9a84a09dbca769,0x5965e97b230264c34be1657956b7ebbf9af74569,Directed,1548.757697041,2021-06-19T00:03:22
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0x12b33be08ad1fb63aa7c71ac8c6ad73e3b607123,Directed,1481.420405865,2021-06-19T00:03:45
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0x73bcbae654b6239132718e5a3c4b3ceecded4b4e,Directed,1503.866169591,2021-06-19T00:04:47
0xf6bd2065b01270a8ff75f1c891c6716f619ecddd,0x61c117f959aabeb4ca8cc8bcfec0c04048a9c219,Directed,1548.757697041,2021-06-19T00:06:04
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0x01e43506d96ffd486506bc0808067b344a1289b8,Directed,1616.094988217,2021-06-19T00:08:35
0x7c9c0c7b4edfc653df38328451ed3130bc0ae2e0,0xd9b894f901472fa3b5f843229527d207d98f2308,Directed,1458.97464214,2021-06-19T00:10:27
0xfda34256c604fd3ce717440d240a4b02fdd73b40,0x57a84ff844fe5b7aa93f0c77444855e75df61ff1,Directed,1548.757697041,2021-06-19T00:12:39
0x7b75bc70b928472856047fdef0d08d5b5816aefd,0xf5a37774ada4c566d18ecba2b9c943ebcef0141a,Directed,1660.986515667,2021-06-19T00:12:39
0x9bb53570a65d2acf2d9d1a5fa7d26a38ecd3c3da,0xc8cfac3f1e083d0ffa978ee82b7a5c4bec7b51a7,Directed,1571.203460766,2021-06-19T00:18:55
0x009b34d1a81174762653102c15988f26ce83ab10,0xe5e57d346e598bd278a33e60c068188feb91ca27,Directed,1571.203460766,2021-06-19T00:20:08
0xcfc9e5258a8773cea0440077779a17096a045bf2,0x09d0d3819221fd6f1d56245710e2215328ee24b6,Directed,1548.757697041,2021-06-19T00:22:02
0xcfc9e5258a8773cea0440077779a17096a045bf2,0x09d0d3819221fd6f1d56245710e2215328ee24b6,Directed,1548.757697041,2021-06-19T00:23:08
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0x5eb3f21ef75dbfd5f8e2b2fcfad88c9497c94720,Directed,1570.979003129,2021-06-19T00:25:49
0xfc7b2cbf780ca8bff61002a0018c3aa919426c0f,0x65217c49f9f1c4b5d468bcbf2942310cff530df1,Directed,1571.203460766,2021-06-19T00:28:08
0x8eb5fb99ffdfe1c5ca40f6b814997ff3dd18d006,0x24aa0b0cb84140ee3768d155dfdc057946b6c8e6,Directed,1566.714308021,2021-06-19T00:34:08
0x3a788637e263f4c41e5be4bc056c9328d5b64e6b,0xd941e78637427cbf13527abcbb846e6a81cc59fd,Directed,1559.980578904,2021-06-19T00:35:27
0x7f24f65868977ad7ef02a88f867fb43c7c4b77ef,0xd1acbe05a739c855f2c54f42f0f1e3df662da56d,Directed,1557.736002531,2021-06-19T00:36:18
0x3a788637e263f4c41e5be4bc056c9328d5b64e6b,0x24aa0b0cb84140ee3768d155dfdc057946b6c8e6,Directed,1562.225155276,2021-06-19T00:37:48
0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,0x5fe785b2f589c79c89dbbafa217bd7dedd8c918b,Directed,1568.958884394,2021-06-19T00:39:05
0xe2b1081dc27703f36b444665254b0bda0ee9ed27,0x10337217f17bda483153d02c42c6f10dda3f80c1,Directed,1571.203460766,2021-06-19T00:40:01
0x34805e6a3796fb04e82183667a78c2f7bff29170,0x46ae5b30edfde7a6f83285f8ae98a2e97c9445dd,Directed,1548.757697041,2021-06-19T00:42:41
0x75b772f2bb4f47fbb31b14d6e034b81cb0a03730,0x283c52890a6e05f948817daf56c252e67d1aa17b,Directed,1568.958884394,2021-06-19T00:49:43
0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,0x70448fa6dd61fb3f94b806d5def4e5e8dbef7ada,Directed,1548.533239404,2021-06-19T00:51:02
0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,0x1057fb153750c078df0104211301d019fadaaafb,Directed,1571.203460766,2021-06-19T00:52:47
0x3c2b4bdcd2f742c55186fc599cb733a127e2b8ab,0x70448fa6dd61fb3f94b806d5def4e5e8dbef7ada,Directed,1548.757697041,2021-06-19T00:53:07
0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,0x09d0d3819221fd6f1d56245710e2215328ee24b6,Directed,1571.203460766,2021-06-19T00:54:04
0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,0x27f4f8abffd79ed52fea07127f780b79e17723f8,Directed,1571.203460766,2021-06-19T00:57:44
0xe2b1081dc27703f36b444665254b0bda0ee9ed27,0x5e5ba665bfaacc1e0eead7057ce8251298a60439,Directed,1621.725832684,2021-06-19T01:00:51
0x88f1b4172aa512d21f4239a86e0fc2b3eff133ad,0xa32fcc1b3d4e2b597cf626f98228e68b63ef46f0,Directed,1632.987817633,2021-06-19T01:04:09
0xf4568b53430b20b9c413d3f4eabf0e67822ec37e,0x95c6d0f794b9c629c94b1cbd9bbf4c290d326f99,Directed,2004.633320956,2021-06-19T01:05:48
0x8a3fecd0348da48d5fe4dc05b2897d2758942abf,0x05e059a4020e9743c3262ddb01908159500f3b81,Directed,1632.987817633,2021-06-19T01:06:06
0x6cd2d84298f731fa443061255a9a84a09dbca769,0x70448fa6dd61fb3f94b806d5def4e5e8dbef7ada,Directed,1576.677892887,2021-06-19T01:08:13
0x3c2b4bdcd2f742c55186fc599cb733a127e2b8ab,0x05e059a4020e9743c3262ddb01908159500f3b81,Directed,1621.725832684,2021-06-19T01:11:40
0xa32fcc1b3d4e2b597cf626f98228e68b63ef46f0,0xb8bcf78454974179f1cef7ad65ec67fa020133a3,Directed,1732.093285186,2021-06-19T01:13:14
0xf8d0e19d8583ddff0b974cb85987744bf5fd1fad,0x2a1c77a684426fe6ced7a3fca5878fed76fdd1a3,Directed,1574.425495897,2021-06-19T01:14:04
0x2087a7143d36f5214b2852e16b903f9516328f33,0x05e059a4020e9743c3262ddb01908159500f3b81,Directed,1576.677892887,2021-06-19T01:15:22
0xb819bf611d4051959bfffb75b8f81e19127c3660,0x05db3b64e81f33e955fb8ab72eb02c798a5b4620,Directed,1734.345682175,2021-06-19T01:26:04
0xecd5e98bd002708868f36bb6daa29e16f11b98c0,0xa32fcc1b3d4e2b597cf626f98228e68b63ef46f0,Directed,1576.677892887,2021-06-19T01:35:46
0x88f1b4172aa512d21f4239a86e0fc2b3eff133ad,0x9c2578c5757e28c99d07ef965f3c956623456832,Directed,1751.689138997,2021-06-19T01:37:30
0xa32fcc1b3d4e2b597cf626f98228e68b63ef46f0,0xf2cb78a3300a5938223e9ea9204d70c6e2a595f7,Directed,1689.297742379,2021-06-19T01:38:10
0x9bb53570a65d2acf2d9d1a5fa7d26a38ecd3c3da,0x818822e5b31a03313a13573b638467eb3774ddb0,Directed,1689.297742379,2021-06-19T01:40:08
0xec47741b1102b74c51cd673fe5572719add8a838,0xbfc016652a6708b20ae850ee92d2ea23cca5f31a,Directed,1666.77377248,2021-06-19T01:46:59
0x6cd2d84298f731fa443061255a9a84a09dbca769,0x70448fa6dd61fb3f94b806d5def4e5e8dbef7ada,Directed,1599.201862785,2021-06-19T01:52:32
0x94ef50afac9c04572813f36fb8d676eb400de278,0x5438f01ebba17c7ee279af990d0a8a02267833e4,Directed,1644.249802582,2021-06-19T01:57:54
0x9417ab659e81411dc3d0385b2dd27fa0a4f38392,0xbfc016652a6708b20ae850ee92d2ea23cca5f31a,Directed,1644.249802582,2021-06-19T01:59:40
0x16a7cf1b739fc45d7ceac90ad6a7582126db4b00,0x908bcb47044aefd1f6e30d732f8fad370fa5ccbb,Directed,1675.390124099,2021-06-19T02:01:01
0x818822e5b31a03313a13573b638467eb3774ddb0,0x63c8e1155e2be1e10041ff56625805abcf1fbf9b,Directed,1485.512576701,2021-06-19T02:04:10
0x40df5ee2722b43628e7e4f4b59909627f0c018f8,0x6b0321c33e56feaa911db0732a5738581e64342e,Directed,1682.091684595,2021-06-19T02:04:18
0x57524efc73e194e4f19dc1606fb7a3e1dbf719b3,0x3a49309413793b32f6a308769220147fedbffa5f,Directed,1608.374519135,2021-06-19T02:05:27
0x57524efc73e194e4f19dc1606fb7a3e1dbf719b3,0xc40df87e16339f21fbb2e59fb38bf2a957a16ffd,Directed,1679.857831096,2021-06-19T02:08:56
0xabfc9dbded41f9734f8c1a6e20d83ececedc990e,0x818822e5b31a03313a13573b638467eb3774ddb0,Directed,1563.697449159,2021-06-19T02:08:59
0x56691e56f68a610897ef1790accf7c882abec581,0x357931791284f40765b462aa7ad217ebf82920cb,Directed,1675.390124099,2021-06-19T02:13:47
0xb819bf611d4051959bfffb75b8f81e19127c3660,0x931d24f3dede331bfd02a1aa855e9cbf7f0ea2e7,Directed,1720.067194074,2021-06-19T02:17:33
0x82b04eb793777a10de5e54b6235396e60d0e4b5f,0x44c11c9d453fdc7afc0e22de890528ee906d0979,Directed,1690.80371324,2021-06-19T02:18:58
0x3889a7996ef845fe35105b3ef8b0182fd3c253d6,0x05f3ab4cb7e2a093ed37e8bbf9d4f07b5b569411,Directed,1116.926749399,2021-06-19T02:28:30
0x145c01a96dcd7352a1ef00e5788c86444b369baa,0xe25c8cbe119c55dcef5ea372771f9365f52a115d,Directed,1541.358914171,2021-06-19T02:31:16
0x57524efc73e194e4f19dc1606fb7a3e1dbf719b3,0xba17736646cef363b3373c648dc9ae716dcf3792,Directed,1519.020379183,2021-06-19T02:35:06
0x57524efc73e194e4f19dc1606fb7a3e1dbf719b3,0x1d0f8366d74628d27ae36af9aad4dade59dc385b,Directed,1519.020379183,2021-06-19T02:35:17
0x56691e56f68a610897ef1790accf7c882abec581,0x908bcb47044aefd1f6e30d732f8fad370fa5ccbb,Directed,1516.786525684,2021-06-19T02:37:20
0xa99242ab43b2c36cf09d5bc697afc6f25bd28295,0x5438f01ebba17c7ee279af990d0a8a02267833e4,Directed,1568.553783328,2021-06-19T02:38:04
0x0037e222bd8f047a453b9ed0b04067c95e56bcb3,0x908bcb47044aefd1f6e30d732f8fad370fa5ccbb,Directed,1586.035984147,2021-06-19T02:38:21
0x57524efc73e194e4f19dc1606fb7a3e1dbf719b3,0x65217c49f9f1c4b5d468bcbf2942310cff530df1,Directed,1496.681844195,2021-06-19T02:39:16
0x52029325ab640c933e86fea95002c1b9a774a6b5,0xb8743808d6427ff8a85994c379c3d411792eff7b,Directed,1675.390124099,2021-06-19T02:41:18
0x2087a7143d36f5214b2852e16b903f9516328f33,0x998b0d2433316b42c020eb5b02962343035e0593,Directed,1630.713054123,2021-06-19T02:52:53
0x4e9b812bf109cd768bca453778e406824e8ff5e6,0xe25c8cbe119c55dcef5ea372771f9365f52a115d,Directed,1697.728659086,2021-06-19T02:55:23
0x65217c49f9f1c4b5d468bcbf2942310cff530df1,0x908bcb47044aefd1f6e30d732f8fad370fa5ccbb,Directed,1675.166738749,2021-06-19T02:56:53
0x6fcade9de3ab9a1e57eab1684cf30e2ceba234fb,0x781bf65cd82039c337ec12091171ee78887c8243,Directed,1720.067194074,2021-06-19T02:59:53
0xe9c2d3bf3a898f700cade5f5f4a89a5e5756f4e4,0x781bf65cd82039c337ec12091171ee78887c8243,Directed,1715.09197761,2021-06-19T03:00:31
0x9de6405c0c7512ee94bcb79b860668a52aa7fad2,0x34321b25e5056ac4385566bda08aa77498952257,Directed,1649.126901548,2021-06-19T03:03:45
0x65217c49f9f1c4b5d468bcbf2942310cff530df1,0xd197d72af51969dcb6bbf59622bea6a6ff6c9b3b,Directed,1756.869859116,2021-06-19T03:04:26
0xed034b287ea77a14970f1c0c8682a80a9468dbb3,0xaf49a9d6c202d6aea7277adf765096e6191a981e,Directed,1759.068694985,2021-06-19T03:07:13
0x818822e5b31a03313a13573b638467eb3774ddb0,0x9e497e4c96bb0f2ef6c03b7365a7a3322d97bafa,Directed,1737.080336298,2021-06-19T03:07:35
0x93624d811e9b1f5809f6b5a829e160188193ca0b,0x1643794f998b9c35895e197f6e6b6ca5129708b8,Directed,1715.09197761,2021-06-19T03:09:25
0xa7b9744287f8d48e56adaefa21ea680e5c13a4d4,0x18b24cf58dd392b9dad6ede481300d33309f3595,Directed,1737.080336298,2021-06-19T03:10:57
0x1361f7c51eff217134c18009998f0b74cdcb05dc,0x357931791284f40765b462aa7ad217ebf82920cb,Directed,1759.068694985,2021-06-19T03:13:56
0x3d5f1ad033c4e7c6a6d433d50d694c488dcaebcf,0x3940a7cfaeda41f8841f4fd32d5e3d0c95a38b95,Directed,1758.848811398,2021-06-19T03:15:14
0xaf1c0bace177288e0ebc8956242b30ede92111bc,0x65217c49f9f1c4b5d468bcbf2942310cff530df1,Directed,1758.848811398,2021-06-19T03:17:19
0x5eb3f21ef75dbfd5f8e2b2fcfad88c9497c94720,0x9ef7b6db1547ae9827a036838f633808feb9e24d,Directed,1759.068694985,2021-06-19T03:18:37
0x6fcade9de3ab9a1e57eab1684cf30e2ceba234fb,0xb823dc506011eedab6f8feecc88806dbfc55ea93,Directed,1759.068694985,2021-06-19T03:19:27
0xde21b4ef0ff6c37cdb9107d7c16da650954fd563,0x1e9eaa732cf68d71f3acff414254fa5f4c6dc96b,Directed,1759.068694985,2021-06-19T03:20:23
0xbd44923f0bae4c06a4170a294c66f0afdb232726,0xf5a37774ada4c566d18ecba2b9c943ebcef0141a,Directed,1869.010488421,2021-06-19T03:21:58
0xaf49a9d6c202d6aea7277adf765096e6191a981e,0x545d35f03d97e755b07cc3d6e0ad4c1095e858f1,Directed,1869.010488421,2021-06-19T03:24:00
0x0fb28655713292772b51ff08f6ad764e7b64c9db,0xe449447a39940e1397393780406d333656a2e5d6,Directed,1954.325320128,2021-06-19T03:25:24
0xdc2c57097dbcb5c0d27062dc2ecdbf5f06a780d7,0xeb83e695adcac2e83f290d2d2815fc58e6491d7a,Directed,1978.952281858,2021-06-19T03:26:51
0x46e449a3f88d0e35b4520bc36e8dfda195c896b0,0x65217c49f9f1c4b5d468bcbf2942310cff530df1,Directed,1869.010488421,2021-06-19T03:27:20
0x65217c49f9f1c4b5d468bcbf2942310cff530df1,0xfcc49f8ffca0ba75698a9be75abe3ec535b3bfb4,Directed,2139.467300275,2021-06-19T03:29:32
