TOKEN_ID,rarity,last_sale_price,counts
8921,275.76356187498686,4.0,2.0
8923,139.26630829193633,3.77,2.0
8924,193.72577308702583,2.34,3.0
8926,193.38379433580585,0.399,7.0
8927,148.5542993457541,0.37,7.0
8929,94.34734084171329,0.13,3.0
8931,180.6226789652301,2.22,3.0
8932,145.1108007518797,2.1,4.0
8933,157.57255829193633,3.99,2.0
8934,175.77226103907384,0.169,2.0
8935,149.25537428256777,0.0825,1.0
8936,233.52641056120757,0.344,3.0
8937,221.0251097228271,0.41,4.0
8938,201.57951229034126,0.75,2.0
8939,166.95125533294146,0.11,1.0
8940,243.1779129610357,0.1,1.0
8941,128.15827773222762,0.5,3.0
8942,151.72796647013945,2.4,5.0
8943,181.72754846728827,0.3333,2.0
8944,244.13625102255463,0.11,1.0
8945,127.8199910273627,1.19,2.0
8946,117.57334320519146,2.25,3.0
8947,456.25075323535066,0.3875,4.0
8948,154.62140374082543,0.175,3.0
8949,156.27071895464468,0.089,1.0
8950,192.41168160743604,0.089,1.0
8951,127.13313477731784,0.45,6.0
8952,141.64009843063826,0.09,3.0
8953,233.63178972381533,1.1,4.0
8954,81.04150025970014,0.4999,3.0
8955,118.77848168355578,0.087,2.0
8956,139.78554014842967,0.21,4.0
8958,162.97194100636204,0.081,1.0
8959,307.6898271240954,1.0,1.0
8960,135.98710014091577,0.1,3.0
8961,141.52626603626072,1.88,3.0
8962,184.37478595069194,2.1,6.0
8964,175.38998025843503,0.19,1.0
8965,131.75884470750003,1.25,5.0
8968,128.89866235289415,0.07,1.0
8969,163.13156109377758,2.49,6.0
8970,185.11416309410464,0.145,3.0
8971,225.42528615905613,0.5,3.0
8973,197.50664760234744,1.649,3.0
8974,163.39881868849633,0.1249,2.0
8975,191.4732077781671,0.4,3.0
8976,165.39106269645686,1.298,5.0
8977,181.80704414122363,0.35,2.0
8978,267.27741579589457,0.1688,3.0
8979,82.07184614856425,0.13,4.0
8980,176.80948008728092,0.12,2.0
8981,170.9359067970603,1.0,4.0
8982,139.13410062930782,0.08,1.0
8983,128.95643091948338,0.083,1.0
8984,244.49951391721245,0.65,4.0
8985,196.48280829193632,3.5,4.0
8986,119.4224880266793,0.186,2.0
8987,204.7218505115996,0.72,3.0
