TOKEN_ID,rarity,last_sale_price,counts
703,193.380908615119,4.05,2.0
705,167.0565089653616,3.0,2.0
709,68.96177744373605,5.99,3.0
710,476.591225726612,15.0,1.0
711,137.540183524182,3.5,1.0
712,119.86954734612323,1.69,1.0
714,114.84256458113336,17.0,1.0
718,316.9987461118289,8.25,2.0
720,111.46614534841704,3.4,5.0
725,10167.209180659682,3.49,2.0
726,325.36834596765556,2.5,1.0
728,169.23697903939558,5.4,2.0
729,134.63752761758374,6.65,4.0
730,175.9581419782525,5.5,2.0
733,280.24684604344304,4.0,2.0
735,191.12197067324223,5.95,1.0
736,128.38422704159274,1.85,2.0
737,101.4841869577686,1.5,1.0
738,169.6049735379881,12.88,2.0
741,69.82940368814928,4.0,2.0
744,215.81698354616117,2.7,1.0
746,307.90185445464937,3.9,1.0
747,78.69140698734574,3.75,6.0
748,438.503982650768,3.2,2.0
749,115.10426066684346,11.25,3.0
750,268.7946468781679,2.85,3.0
752,369.309584744289,8.88,1.0
753,98.2302185749101,2.49,2.0
756,251.444733741061,2.0,1.0
762,140.63705732013776,8.0,6.0
764,20218.613523014752,15.0,1.0
769,93.13536462478274,5.9,4.0
770,20381.327071745694,4.0,1.0
771,202.9378157398039,15.0,1.0
773,289.6885924102011,2.79,2.0
776,1306.2905182425345,390.0,1.0
777,118.15608477349312,5.0,1.0
778,94.99788464017018,6.8,7.0
783,211.8538988182127,1.8,1.0
785,243.53088410232982,4.5,1.0
790,211.11635613606705,3.9,2.0
793,215.8199767578271,4.44,2.0
794,138.28116668535034,4.0,3.0
798,163.28092489624174,4.2069,4.0
901,106.1668893900342,7.7,2.0
904,215.06124992821702,4.5,1.0
906,648.4725197893467,1.6,1.0
911,154.87716287352703,2.38,1.0
912,180.02155105303467,0.99,1.0
915,106.20948169883854,0.99,1.0
917,1819.7233586250672,13.33,3.0
919,172.78758304575766,1.8,1.0
920,109.00277570471144,3.495,3.0
922,203.45241125232667,2.99,4.0
923,175.93568545614716,12.99,1.0
932,109.62874841768284,1.48,2.0
934,208.5301831137212,1.99,1.0
937,314.8401920564431,4.9,2.0
938,161.7594634819901,10.0,1.0
939,155.28505409923116,2.6,1.0
942,243.67674849367077,2.975,2.0
945,5169.189753904175,4.5,4.0
946,112.75315753995665,4.6,1.0
950,166.8645919994106,2.41,1.0
951,356.46141858253657,19.0,1.0
954,154.49207255883238,3.9,5.0
956,531.0207566917618,10.0,2.0
958,291.27753394192007,4.99,1.0
962,116.6485634496269,3.0,2.0
963,230.7258541015168,4.99,2.0
965,184.18958534082907,4.2,1.0
967,195.39677355029107,3.99,2.0
